shelfmark,iiif_url,url,orig_shelfmark
Bodl. MS heb. f 101/47,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-101-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_165#MS_Heb_f_101-part34,MS. Heb. f. 101/47
Bodl. MS heb. f 37/13,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-37-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_194#MS_Heb_f_37-part1,MS. Heb. f. 37/13
Bodl. MS heb. f 27/6,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-27-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_184#MS_Heb_f_27-part3,MS. Heb. f. 27/6
Bodl. MS heb. f 54/28,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-54-28.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_205#MS_Heb_f_54,MS. Heb. f. 54/28
Bodl. MS heb. f 56/15,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-56-15.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_206#MS_Heb_f_56-part1,MS. Heb. f. 56/15
Bodl. MS heb. f 44/28,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-44-28.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_200#MS_Heb_f_44-part3,MS. Heb. f. 44/28
Bodl. MS heb. f 34/2,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-34-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_191#MS_Heb_f_34-part2,MS. Heb. f. 34/2
Bodl. MS heb. f 30/40,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-30-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_187#MS_Heb_f_30-part7,MS. Heb. f. 30/40
Bodl. MS heb. f 106/14,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-106-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_170#MS_Heb_f_106-part6,MS. Heb. f. 106/14
Bodl. MS heb. f 38/20,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-38-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_195#MS_Heb_f_38-part2,MS. Heb. f. 38/20
Bodl. MS heb. f 104/29,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-104-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_168#MS_Heb_f_104,MS. Heb. f. 104/29
Bodl. MS heb. f 98/131,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-98-131.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_212#MS_Heb_f_98,MS. Heb. f. 98/131
Bodl. MS heb. f 108/1,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-108-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_172#MS_Heb_f_108-part1,MS. Heb. f. 108/1
Bodl. MS heb. f 20/40,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part2,MS. Heb. f. 20/40
Bodl. MS heb. f 28/20,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-28-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_185#MS_Heb_f_28-part1,MS. Heb. f. 28/20
Bodl. MS heb. f 101/2,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-101-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_165#MS_Heb_f_101-part2,MS. Heb. f. 101/2
Bodl. MS heb. f 57/38,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-57-38.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_207#MS_Heb_f_57-part8,MS. Heb. f. 57/38
Bodl. MS heb. f 40/1,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-40-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_197#MS_Heb_f_40,MS. Heb. f. 40/1
Bodl. MS heb. f 100/85,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-100-85.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_164#MS_Heb_f_100-part58,MS. Heb. f. 100/85
Bodl. MS heb. f 36/102,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-36-102.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_193#MS_Heb_f_36-part10,MS. Heb. f. 36/102
Bodl. MS heb. f 18/29,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-18-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_175#MS_Heb_f_18,MS. Heb. f. 18/29
Bodl. MS heb. f 59/26,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-59-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_209#MS_Heb_f_59-part3,MS. Heb. f. 59/26
Bodl. MS heb. f 47/38,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-47-38.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_202#MS_Heb_f_47-part4,MS. Heb. f. 47/38
Bodl. MS heb. f 23/1,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-23-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_180#MS_Heb_f_23-part1,MS. Heb. f. 23/1
Bodl. MS heb. f 101/10,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-101-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_165#MS_Heb_f_101-part8,MS. Heb. f. 101/10
Bodl. MS heb. f 99/40,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-99-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_213#MS_Heb_f_99-part29,MS. Heb. f. 99/40
Bodl. MS heb. f 27/44,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-27-44.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_184#MS_Heb_f_27-part10,MS. Heb. f. 27/44
Bodl. MS heb. f 105/53,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-105-53.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_169#MS_Heb_f_105-part10,MS. Heb. f. 105/53
Bodl. MS heb. f 111/10,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-111-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_174#MS_Heb_f_111,MS. Heb. f. 111/10
Bodl. MS heb. f 30/5,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-30-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_187#MS_Heb_f_30-part1,MS. Heb. f. 30/5
Bodl. MS heb. f 39/6,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-39-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_196#MS_Heb_f_39,MS. Heb. f. 39/6
Bodl. MS heb. f 56/42,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-56-42.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_206#MS_Heb_f_56-part15,MS. Heb. f. 56/42
Bodl. MS heb. f 36/69,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-36-69.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_193#MS_Heb_f_36-part4,MS. Heb. f. 36/69
Bodl. MS heb. f 28/77,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-28-77.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_185#MS_Heb_f_28-part2,MS. Heb. f. 28/77
Bodl. MS heb. f 56/119,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-56-119.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_206#MS_Heb_f_56-part32,MS. Heb. f. 56/119
Bodl. MS heb. f 57/80,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-57-80.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_207#MS_Heb_f_57-part11,MS. Heb. f. 57/80
Bodl. MS heb. f 105/5,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-105-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_169#MS_Heb_f_105-part2,MS. Heb. f. 105/5
Bodl. MS heb. f 20/17,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part1,MS. Heb. f. 20/17
Bodl. MS heb. f 61/18,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-61-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_210#MS_Heb_f_61-part1,MS. Heb. f. 61/18
Bodl. MS heb. f 106/43,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-106-43.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_170#MS_Heb_f_106-part21,MS. Heb. f. 106/43
Bodl. MS heb. f 57/2,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-57-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_207#MS_Heb_f_57-part1,MS. Heb. f. 57/2
Bodl. MS heb. f 30/17,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-30-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_187#MS_Heb_f_30-part3,MS. Heb. f. 30/17
Bodl. MS heb. f 51/11,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-51-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_204#MS_Heb_f_51-part2,MS. Heb. f. 51/11
Bodl. MS heb. f 59/71,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-59-71.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_209#MS_Heb_f_59-part12,MS. Heb. f. 59/71
Bodl. MS heb. f 98/82,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-98-82.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_212#MS_Heb_f_98,MS. Heb. f. 98/82
Bodl. MS heb. f 44/6,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-44-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_200#MS_Heb_f_44-part1,MS. Heb. f. 44/6
Bodl. MS heb. f 36/86,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-36-86.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_193#MS_Heb_f_36-part6,MS. Heb. f. 36/86
Bodl. MS heb. f 57/18,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-57-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_207#MS_Heb_f_57-part5,MS. Heb. f. 57/18
Bodl. MS heb. f 36/122,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-36-122.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_193#MS_Heb_f_36-part12,MS. Heb. f. 36/122
Bodl. MS heb. f 47/18,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-47-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_202#MS_Heb_f_47-part3,MS. Heb. f. 47/18
Bodl. MS heb. f 30/60,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-30-60.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_187#MS_Heb_f_30-part9,MS. Heb. f. 30/60
Bodl. MS heb. f 106/34,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-106-34.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_170#MS_Heb_f_106-part15,MS. Heb. f. 106/34
Bodl. MS heb. f 98/111,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-98-111.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_212#MS_Heb_f_98,MS. Heb. f. 98/111
Bodl. MS heb. f 20/60,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-60.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part2,MS. Heb. f. 20/60
Bodl. MS heb. f 34/23,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-34-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_191#MS_Heb_f_34-part7,MS. Heb. f. 34/23
Bodl. MS heb. f 56/35,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-56-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_206#MS_Heb_f_56-part10,MS. Heb. f. 56/35
Bodl. MS heb. f 111/88,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-111-88.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_174#MS_Heb_f_111,MS. Heb. f. 111/88
Bodl. MS heb. f 111/67,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-111-67.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_174#MS_Heb_f_111,MS. Heb. f. 111/67
Bodl. MS heb. f 43/8,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-43-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_199#MS_Heb_f_43-part1,MS. Heb. f. 43/8
Bodl. MS heb. f 99/37,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-99-37.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_213#MS_Heb_f_99-part29,MS. Heb. f. 99/37
Bodl. MS heb. f 27/33,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-27-33.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_184#MS_Heb_f_27-part6,MS. Heb. f. 27/33
Bodl. MS heb. f 105/24,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-105-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_169#MS_Heb_f_105-part7,MS. Heb. f. 105/24
Bodl. MS heb. f 107/19,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-107-19.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_171#MS_Heb_f_107-part11,MS. Heb. f. 107/19
Bodl. MS heb. f 18/9,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-18-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_175#MS_Heb_f_18,MS. Heb. f. 18/9
Bodl. MS heb. f 20/8,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part1,MS. Heb. f. 20/8
Bodl. MS heb. f 20/115,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-115.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part6,MS. Heb. f. 20/115
Bodl. MS heb. f 59/51,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-59-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_209#MS_Heb_f_59-part8,MS. Heb. f. 59/51
Bodl. MS heb. f 36/49,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-36-49.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_193#MS_Heb_f_36-part4,MS. Heb. f. 36/49
Bodl. MS heb. f 28/57,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-28-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_185#MS_Heb_f_28-part2,MS. Heb. f. 28/57
Bodl. MS heb. f 102/20,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-102-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_166#MS_Heb_f_102-part11,MS. Heb. f. 102/20
Bodl. MS heb. f 20/37,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-37.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part2,MS. Heb. f. 20/37
Bodl. MS heb. f 61/38,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-61-38.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_210#MS_Heb_f_61-part3,MS. Heb. f. 61/38
Bodl. MS heb. f 106/63,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-106-63.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_170#MS_Heb_f_106-part34,MS. Heb. f. 106/63
Bodl. MS heb. f 98/146,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-98-146.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_212#MS_Heb_f_98,MS. Heb. f. 98/146
Bodl. MS heb. f 30/37,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-30-37.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_187#MS_Heb_f_30-part6,MS. Heb. f. 30/37
Bodl. MS heb. f 42/21,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-42-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_198#MS_Heb_f_42-part4,MS. Heb. f. 42/21
Bodl. MS heb. f 56/62,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-56-62.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_206#MS_Heb_f_56-part16,MS. Heb. f. 56/62
Bodl. MS heb. f 23/27,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-23-27.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_180#MS_Heb_f_23-part2,MS. Heb. f. 23/27
Bodl. MS heb. f 101/30,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-101-30.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_165#MS_Heb_f_101-part23,MS. Heb. f. 101/30
Bodl. MS heb. f 59/B.12,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-59-b-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_209#MS_Heb_f_59-part21,MS. Heb. f. 59/B.12
Bodl. MS heb. f 111/30,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-111-30.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_174#MS_Heb_f_111,MS. Heb. f. 111/30
Bodl. MS heb. f 33/27,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-33-27.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_190#MS_Heb_f_33-part15,MS. Heb. f. 33/27
Bodl. MS heb. f 57/59,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-57-59.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_207#MS_Heb_f_57-part9,MS. Heb. f. 57/59
Bodl. MS heb. f 18/48,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-18-48.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_175#MS_Heb_f_18,MS. Heb. f. 18/48
Bodl. MS heb. f 59/47,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-59-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_209#MS_Heb_f_59-part7,MS. Heb. f. 59/47
Bodl. MS heb. f 20/103,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-103.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part3,MS. Heb. f. 20/103
Bodl. MS heb. f 30/21,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-30-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_187#MS_Heb_f_30-part4,MS. Heb. f. 30/21
Bodl. MS heb. f 98/150,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-98-150.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_212#MS_Heb_f_98,MS. Heb. f. 98/150
Bodl. MS heb. f 104/48,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-104-48.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_168#MS_Heb_f_104,MS. Heb. f. 104/48
Bodl. MS heb. f 20/21,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part2,MS. Heb. f. 20/21
Bodl. MS heb. f 102/36,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-102-36.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_166#MS_Heb_f_102-part20,MS. Heb. f. 102/36
Bodl. MS heb. f 28/41,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-28-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_185#MS_Heb_f_28-part1,MS. Heb. f. 28/41
Bodl. MS heb. f 54/49,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-54-49.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_205#MS_Heb_f_54,MS. Heb. f. 54/49
Bodl. MS heb. f 56/74,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-56-74.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_206#MS_Heb_f_56-part20,MS. Heb. f. 56/74
Bodl. MS heb. f 39/83,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-39-83.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_196#MS_Heb_f_39,MS. Heb. f. 39/83
Bodl. MS heb. f 33/31,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-33-31.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_190#MS_Heb_f_33-part18,MS. Heb. f. 33/31
Bodl. MS heb. f 111/26,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-111-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_174#MS_Heb_f_111,MS. Heb. f. 111/26
Bodl. MS heb. f 58/85,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-58-85.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_208#MS_Heb_f_58-part14,MS. Heb. f. 58/85
Bodl. MS heb. f 101/26,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-101-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_165#MS_Heb_f_101-part19,MS. Heb. f. 101/26
Bodl. MS heb. f 51/8,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-51-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_204#MS_Heb_f_51-part1,MS. Heb. f. 51/8
Bodl. MS heb. f 23/31,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-23-31.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_180#MS_Heb_f_23-part2,MS. Heb. f. 23/31
Bodl. MS heb. f 48/85,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-48-85.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_203#MS_Heb_f_48-part6,MS. Heb. f. 48/85
Bodl. MS heb. f 59/10,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-59-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_209#MS_Heb_f_59-part1,MS. Heb. f. 59/10
Bodl. MS heb. f 36/134,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-36-134.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_193#MS_Heb_f_36-part15,MS. Heb. f. 36/134
Bodl. MS heb. f 20/99,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-99.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part3,MS. Heb. f. 20/99
Bodl. MS heb. f 32/8,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-32-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_189#MS_Heb_f_32-part1,MS. Heb. f. 32/8
Bodl. MS heb. f 28/16,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-28-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_185#MS_Heb_f_28-part1,MS. Heb. f. 28/16
Bodl. MS heb. f 34/35,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-34-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_191#MS_Heb_f_34-part13,MS. Heb. f. 34/35
Bodl. MS heb. f 20/76,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-20-76.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_177#MS_Heb_f_20-part2,MS. Heb. f. 20/76
Bodl. MS heb. f 98/107,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-98-107.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_212#MS_Heb_f_98,MS. Heb. f. 98/107
Bodl. MS heb. f 38/16,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-38-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_195#MS_Heb_f_38-part2,MS. Heb. f. 38/16
Bodl. MS heb. f 106/22,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-106-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_170#MS_Heb_f_106-part9,MS. Heb. f. 106/22
Bodl. MS heb. f 59/B.4,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-59-b-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_209#MS_Heb_f_59-part13,MS. Heb. f. 59/B.4
Bodl. MS heb. f 56/23,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-56-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_206#MS_Heb_f_56-part3,MS. Heb. f. 56/23
Bodl. MS heb. f 37/25,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-37-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_194#MS_Heb_f_37-part4,MS. Heb. f. 37/25
Bodl. MS heb. f 105/32,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-105-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_169#MS_Heb_f_105-part7,MS. Heb. f. 105/32
Bodl. MS heb. f 25/18,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-25-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_182#MS_Heb_f_25-part1,MS. Heb. f. 25/18
Bodl. MS heb. f 27/25,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-27-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_184#MS_Heb_f_27-part4,MS. Heb. f. 27/25
Bodl. MS heb. f 99/21,https://princetongenizalab.github.io/iiif/bodleian/f/ms-heb-f-99-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_213#MS_Heb_f_99-part17,MS. Heb. f. 99/21
